time	m=0	m=1	m=2	m=2	m=4	m=5	m=5	m=7	m=8
0.753931	69109.5	138835	141141	142117	139580	137967	138567	140457	71017.5
0.753931	976.373	1943.34	1939.29	1963.61	1987.98	1986.81	1985.4	2007.19	1011.68
0.753931	1388.12	2788.4	2776.15	2679.98	2534.92	2419.1	2351.25	2302.33	1139.09
0.753931	120363	239575	235937	229911	222588	215383	209137	204561	101405
0.753931	155.578	51.8046	442.141	346.718	225.063	271.941	144.097	369.383	94.4824
0.753931	85.2618	107.239	238.66	217.27	165.483	145.819	94.3206	207.299	86.8792
0.753931	51.9414	79.6314	154.112	145.155	109.75	90.27	64.8412	131.167	60.5157
0.753931	29.3814	68.8973	123.447	112.341	69.5415	57.6367	63.3695	90.9384	39.4123
0.753931	4288.71	8975.09	9812.28	10517.8	10906.3	11104	11327.1	11616.9	5878.48
0.753931	244.989	489.577	478.682	456.311	444.738	457.722	477.272	482.463	239.977
0.753931	13.8882	26.0333	24.3821	26.7678	29.1294	28.1055	26.9271	29.0303	15.3836
0.753931	66.7488	134.065	134.872	134.35	131.35	127.45	125.83	127.126	64.1514
0.753931	11.4087	23.8996	27.1194	30.4524	29.5331	24.6283	24.3114	31.0231	17.4237
0.753931	21.1523	40.5024	38.77	42.7182	47.4792	44.4493	37.528	38.5484	20.9281
0.753931	1.99422	7.52876	20.629	31.955	31.9923	21.4329	18.7343	29.5085	17.2536
0.753931	12.4727	25.1934	23.5609	19.045	18.8692	26.8009	30.4862	23.0362	6.81011
0.753931	94.7856	184.201	179.84	188.384	195.862	188.985	181.15	187.258	96.7329
0.753931	0.0400533	3.47578	8.39449	15.2813	15.6592	13.5289	20.8228	20.824	7.45803
0.753931	0.0115858	3.42294	8.14896	14.8474	15.2014	13.2653	20.5736	20.5129	7.29579
0.753931	0.684052	1.22734	1.03103	0.836724	0.658166	1.3019	1.78202	1.3619	0.01427
0.753931	33.722	65.9813	64.1099	64.921	66.7263	66.8312	65.9324	65.9677	33.1845
0.753931	7.79691	15.6795	14.8456	16.4077	16.9669	13.9294	16.522	16.839	6.68743
0.753931	0.259952	0.488167	0.914834	1.09537	1.40508	1.44084	1.17408	1.9692	1.26513
0.753931	20.0417	40.0329	39.7358	39.4219	39.2393	39.3543	39.5285	39.6071	19.8377
0.753931	1.92852	5.28638	7.31463	7.85194	6.53487	4.66083	5.17074	7.40672	4.23286
0.753931	0.260151	0.559656	0.630007	0.673393	0.687255	0.690552	0.642311	0.550863	0.252733
0.753931	81.38	173.993	197.352	216.98	223.967	227.908	244.071	268.707	140.024
0.753931	600.734	1202.1	1203.38	1203.98	1203.32	1202.05	1201.32	1201.37	600.77
0.753931	65.5848	131.36	131.778	132.106	132.227	132.31	132.576	132.956	66.568
0.753931	88.2903	170.089	144.824	101.67	72.6244	94.4017	139.171	179.868	98.3009
0.753931	5430.4	10814.3	10850.6	10831.4	10838.1	10844.7	10826	10861	5407.36
